"GroupName","GroupValue","Size","Estimator","RMSE","Correlation"
"Target (full name)","Neurotrophic tyrosine kinase receptor type 2","364","Tanimoto Smile SVM regression","12.47965938298825","0.5408100336338193"
"Target (full name)","Neurotrophic tyrosine kinase receptor type 2","364","RBF Smile SVM descriptors regression","12.152085171468096","0.5275549271407062"
"Target (full name)","NT-3 growth factor receptor","364","Weka RF folded fingerprints regression","10.1118839061021","0.7296435030413898"
"Target (full name)","NT-3 growth factor receptor","364","Poly Smile SVM fingerprints regression","9.971612307920925","0.7252897260868265"
"Target (full name)","NT-3 growth factor receptor","364","Weka RF descriptors regression","10.715815194432894","0.6830254255022937"
"Target (full name)","NT-3 growth factor receptor","364","Elastic Net on folded fingerprints regression","11.169347383654655","0.6518049210406989"
"Target (full name)","NT-3 growth factor receptor","364","RBF libSVM folded fingerprints regression","12.269147616510475","0.6266246622039342"
"Target (full name)","NT-3 growth factor receptor","364","Tanimoto Smile SVM regression","13.010305299607152","0.6015115840111372"
"Target (full name)","NT-3 growth factor receptor","364","RBF Smile SVM descriptors regression","12.522510730339858","0.5855897847697701"
"Target (full name)","Tyrosine-protein kinase TXK","364","Poly Smile SVM fingerprints regression","9.414430671837193","0.4894349606416814"
"Target (full name)","Tyrosine-protein kinase TXK","364","Weka RF folded fingerprints regression","9.562538015397534","0.4781345726507244"
"Target (full name)","Tyrosine-protein kinase TXK","364","Elastic Net on folded fingerprints regression","9.926610036020584","0.4585134191719123"
"Target (full name)","Tyrosine-protein kinase TXK","364","RBF libSVM folded fingerprints regression","10.002166002966597","0.43493911973983823"
"Target (full name)","Tyrosine-protein kinase TXK","364","Tanimoto Smile SVM regression","10.459695474798353","0.35733830025637586"
"Target (full name)","Tyrosine-protein kinase TXK","364","RBF Smile SVM descriptors regression","10.40288493152456","0.35283780101703793"
"Target (full name)","Tyrosine-protein kinase TXK","364","Weka RF descriptors regression","10.044164728857899","0.35022366826945034"
"Target (full name)","Tyrosine-protein kinase TYK2","364","RBF libSVM folded fingerprints regression","4.513835246234571","0.38921968020888276"
"Target (full name)","Tyrosine-protein kinase TYK2","364","Tanimoto Smile SVM regression","4.560958180079575","0.36927790717704345"
"Target (full name)","Tyrosine-protein kinase TYK2","364","Poly Smile SVM fingerprints regression","4.681094757203318","0.3484376846055994"
"Target (full name)","Tyrosine-protein kinase TYK2","364","Weka RF folded fingerprints regression","4.570708581854269","0.3432017339270696"
"Target (full name)","Tyrosine-protein kinase TYK2","364","RBF Smile SVM descriptors regression","4.640719859939267","0.3219386033757491"
"Target (full name)","Tyrosine-protein kinase TYK2","364","Weka RF descriptors regression","4.665805335009694","0.29711875829653894"
"Target (full name)","Tyrosine-protein kinase TYK2","364","Elastic Net on folded fingerprints regression","5.033772281194819","0.26811962057658767"
"Target (full name)","Serine/threonine-protein kinase Aurora-A","364","Poly Smile SVM fingerprints regression","10.65481089265295","0.7217479071179445"
"Target (full name)","Serine/threonine-protein kinase Aurora-A","364","Weka RF folded fingerprints regression","11.441155818965923","0.6997519834192404"
"Target (full name)","Serine/threonine-protein kinase Aurora-A","364","RBF libSVM folded fingerprints regression","12.761861238998721","0.6849727304998764"
"Target (full name)","Serine/threonine-protein kinase Aurora-A","364","Elastic Net on folded fingerprints regression","12.233289627866908","0.6323951997013717"
"Target (full name)","Serine/threonine-protein kinase Aurora-A","364","Weka RF descriptors regression","12.299671680150492","0.6198080377431769"
"Target (full name)","Serine/threonine-protein kinase Aurora-A","364","Tanimoto Smile SVM regression","14.061500617127892","0.613135372852385"
"Target (full name)","Serine/threonine-protein kinase Aurora-A","364","RBF Smile SVM descriptors regression","13.927450162261463","0.5800411208815803"
"Target (full name)","Serine/threonine-protein kinase Aurora-B","364","Poly Smile SVM fingerprints regression","8.493164249005675","0.741826151898049"
"Target (full name)","Serine/threonine-protein kinase Aurora-B","364","Weka RF folded fingerprints regression","9.261039706029946","0.7166560912719028"
"Target (full name)","Serine/threonine-protein kinase Aurora-B","364","RBF libSVM folded fingerprints regression","10.644053228683532","0.6680824036940188"
"Target (full name)","Serine/threonine-protein kinase Aurora-B","364","Elastic Net on folded fingerprints regression","10.274268976896762","0.6229922192526743"
"Target (full name)","Serine/threonine-protein kinase Aurora-B","364","Tanimoto Smile SVM regression","11.695551109984034","0.5733097576978172"
"Target (full name)","Serine/threonine-protein kinase Aurora-B","364","Weka RF descriptors regression","10.714087493013208","0.5457158577270655"
"Target (full name)","Serine/threonine-protein kinase Aurora-B","364","RBF Smile SVM descriptors regression","11.789262873813763","0.5046089808675747"
"Target (full name)","Serine/threonine-protein kinase Aurora-C","364","Poly Smile SVM fingerprints regression","11.841824843403998","0.7606960590101667"
"Target (full name)","Serine/threonine-protein kinase Aurora-C","364","Weka RF folded fingerprints regression","12.651004117552818","0.7459155397024783"
"Target (full name)","Serine/threonine-protein kinase Aurora-C","364","RBF libSVM folded fingerprints regression","15.446905877640575","0.6943263178761004"
"Target (full name)","Serine/threonine-protein kinase Aurora-C","364","Elastic Net on folded fingerprints regression","13.728048598643811","0.6841043283136828"
"Target (full name)","Serine/threonine-protein kinase Aurora-C","364","Tanimoto Smile SVM regression","16.810434346995248","0.6302155797479218"
"Target (full name)","Serine/threonine-protein kinase Aurora-C","364","Weka RF descriptors regression","14.473305191259083","0.6253909954448997"
"Target (full name)","Serine/threonine-protein kinase Aurora-C","364","RBF Smile SVM descriptors regression","16.595802698338037","0.5624116744259742"
"Target (full name)","Serine/threonine-protein kinase 10","364","Poly Smile SVM fingerprints regression","11.163009351835953","0.7602301097928654"
"Target (full name)","Serine/threonine-protein kinase 10","364","Weka RF folded fingerprints regression","11.267355383815","0.7562470175974076"
"Target (full name)","Serine/threonine-protein kinase 10","364","Elastic Net on folded fingerprints regression","11.899514003540938","0.7337207333360267"
"Target (full name)","Serine/threonine-protein kinase 10","364","Weka RF descriptors regression","11.996998148187645","0.726512143088892"
"Target (full name)","Serine/threonine-protein kinase 10","364","RBF libSVM folded fingerprints regression","13.678693714338582","0.7208654280815594"
"Target (full name)","Serine/threonine-protein kinase 10","364","Tanimoto Smile SVM regression","15.67415259321136","0.627213356533675"
"Target (full name)","Serine/threonine-protein kinase 10","364","RBF Smile SVM descriptors regression","15.289678324641123","0.6012676734072999"
"Target (full name)","Mitogen-activated protein kinase kinase kinase kinase 2","364","Poly Smile SVM fingerprints regression","6.3979656891162096","0.6519582148996904"
"Target (full name)","Mitogen-activated protein kinase kinase kinase kinase 2","364","Weka RF folded fingerprints regression","6.59762975801119","0.6320545317763714"
"Target (full name)","Mitogen-activated protein kinase kinase kinase kinase 2","364","RBF libSVM folded fingerprints regression","7.3502875180412275","0.5984974992344096"
"Target (full name)","Mitogen-activated protein kinase kinase kinase kinase 2","364","Elastic Net on folded fingerprints regression","7.8751285783721885","0.5081915828813062"
"Target (full name)","Mitogen-activated protein kinase kinase kinase kinase 2","364","Weka RF descriptors regression","7.26590831425607","0.501008247392439"
"Target (full name)","Mitogen-activated protein kinase kinase kinase kinase 2","364","Tanimoto Smile SVM regression","8.022804388948876","0.4892147508925183"
"Target (full name)","Mitogen-activated protein kinase kinase kinase kinase 2","364","RBF Smile SVM descriptors regression","8.037682151912973","0.4546267600513901"
"Target (full name)","Mitogen-activated protein kinase kinase kinase kinase 4","364","Poly Smile SVM fingerprints regression","13.31101380688164","0.6595114250620928"
"Target (full name)","Mitogen-activated protein kinase kinase kinase kinase 4","364","Weka RF folded fingerprints regression","13.64610530697667","0.6426794898550903"
"Target (full name)","Mitogen-activated protein kinase kinase kinase kinase 4","364","RBF libSVM folded fingerprints regression","15.230858378221141","0.60957152575891"
"Target (full name)","Mitogen-activated protein kinase kinase kinase kinase 4","364","Weka RF descriptors regression","14.388756711282092","0.5860893159860747"
"Target (full name)","Mitogen-activated protein kinase kinase kinase kinase 4","364","Elastic Net on folded fingerprints regression","15.688757655048596","0.5539830954983168"
"Target (full name)","Mitogen-activated protein kinase kinase kinase kinase 4","364","Tanimoto Smile SVM regression","16.468915009286878","0.5518692536587659"
"Target (full name)","Mitogen-activated protein kinase kinase kinase kinase 4","364","RBF Smile SVM descriptors regression","16.098792459998357","0.5149157668246014"
"Target (full name)","Dual specificity mitogen-activated protein kinase kinase 1","364","Poly Smile SVM fingerprints regression","4.91266345758846","0.5019192089321199"
"Target (full name)","Dual specificity mitogen-activated protein kinase kinase 1","364","Weka RF descriptors regression","5.013906411441115","0.4687544015002234"
"Target (full name)","Dual specificity mitogen-activated protein kinase kinase 1","364","Weka RF folded fingerprints regression","5.108634378595737","0.4441884414348312"
"Target (full name)","Dual specificity mitogen-activated protein kinase kinase 1","364","Elastic Net on folded fingerprints regression","5.550434155021437","0.41943907144063747"
"Target (full name)","Dual specificity mitogen-activated protein kinase kinase 1","364","RBF libSVM folded fingerprints regression","5.402791759562343","0.3374209906061991"
"Target (full name)","Dual specificity mitogen-activated protein kinase kinase 1","364","Tanimoto Smile SVM regression","5.529665528313862","0.29791576842069406"
"Target (full name)","Dual specificity mitogen-activated protein kinase kinase 1","364","RBF Smile SVM descriptors regression","5.527093133969259","0.2735004004488277"
"Target (full name)","Misshapen-like kinase 1","364","Poly Smile SVM fingerprints regression","11.699401440720887","0.6275964478643526"
"Target (full name)","Misshapen-like kinase 1","364","RBF libSVM folded fingerprints regression","12.883492577687226","0.5979520842387623"
"Target (full name)","Misshapen-like kinase 1","364","Weka RF folded fingerprints regression","12.197949935397148","0.5849848453542628"
"Target (full name)","Misshapen-like kinase 1","364","Weka RF descriptors regression","12.486267936731208","0.5582175250923987"
"Target (full name)","Misshapen-like kinase 1","364","Tanimoto Smile SVM regression","13.91841630226666","0.5371788856125278"
"Target (full name)","Misshapen-like kinase 1","364","Elastic Net on folded fingerprints regression","13.618476732672946","0.5198485009346218"
"Target (full name)","Misshapen-like kinase 1","364","RBF Smile SVM descriptors regression","13.671388887754487","0.5104353581588554"
